date,market_total,10_total,10_ratio,10_firms,15_total,15_ratio,15_firms,20_total,20_ratio,20_firms,25_total,25_ratio,25_firms,30_total,30_ratio,30_firms,35_total,35_ratio,35_firms,40_total,40_ratio,40_firms,45_total,45_ratio,45_firms,50_total,50_ratio,50_firms,55_total,55_ratio,55_firms,60_total,60_ratio,60_firms
1987-06-30,9.4514,12.0818,1.2783,274,9.5363,1.009,550,9.1304,0.966,743,10.658,1.1277,663,11.5999,1.2273,243,12.2413,1.2952,334,9.268,0.9806,931,11.1335,1.178,985,10.1956,1.0787,208,8.2996,0.8781,190,8.3993,0.8887,84
1987-07-31,9.9846,12.3067,1.2326,281,10.0577,1.0073,610,9.5829,0.9598,858,11.223,1.124,769,12.3183,1.2337,286,12.7281,1.2748,412,9.8238,0.9839,1208,11.3827,1.14,1123,10.6283,1.0645,258,9.1682,0.9182,194,8.6371,0.8651,88
1987-08-31,10.1117,12.4864,1.2348,281,10.1794,1.0067,607,9.6872,0.958,852,11.3437,1.1218,760,12.4072,1.227,284,12.9083,1.2766,410,9.9102,0.9801,1199,11.526,1.1399,1115,10.79,1.0671,255,9.3595,0.9256,194,8.5754,0.8481,88
1987-09-30,9.9232,12.5338,1.2631,278,10.0346,1.0112,597,9.5408,0.9615,846,11.1002,1.1186,751,12.1717,1.2266,283,12.5124,1.2609,408,9.723,0.9798,1196,11.152,1.1238,1106,10.6539,1.0736,251,9.2948,0.9367,194,8.1947,0.8258,88
1987-10-30,9.8235,12.4208,1.2644,273,9.9453,1.0124,590,9.4404,0.961,840,10.9483,1.1145,747,12.1785,1.2397,283,12.3783,1.2601,406,9.6333,0.9806,1193,10.9788,1.1176,1101,10.7373,1.093,250,8.998,0.916,194,8.2084,0.8356,88
1987-11-30,9.9226,12.3946,1.2491,271,10.075,1.0154,587,9.485,0.9559,835,11.0877,1.1174,737,12.2991,1.2395,278,12.2649,1.236,405,9.6709,0.9746,1186,11.1022,1.1189,1090,10.9012,1.0986,247,8.8614,0.893,194,8.4827,0.8549,85
1987-12-31,9.6852,12.1781,1.2574,267,9.923,1.0245,579,9.2104,0.951,831,10.859,1.1212,725,12.2631,1.2662,277,12.0306,1.2422,399,9.3091,0.9612,1178,11.15,1.1512,1082,10.5339,1.0876,246,8.3423,0.8613,194,8.4373,0.8711,85
1988-01-29,21.1924,24.4522,1.1538,265,23.1338,1.0916,576,21.6582,1.022,822,22.7218,1.0722,712,23.5195,1.1098,273,22.8883,1.08,397,18.3299,0.8649,1172,24.4601,1.1542,1074,22.2326,1.0491,243,15.0761,0.7114,194,18.1376,0.8559,85
1988-02-29,21.5871,25.0728,1.1615,263,23.6451,1.0953,572,21.9758,1.018,816,23.1686,1.0733,707,23.894,1.1069,271,23.3917,1.0836,394,18.6357,0.8633,1165,24.8923,1.1531,1068,22.5366,1.044,240,15.2085,0.7045,194,18.4331,0.8539,85
1988-03-31,21.9673,25.4566,1.1588,261,24.0605,1.0953,568,22.3703,1.0183,808,23.6706,1.0775,700,24.3207,1.1071,268,23.9698,1.0912,392,18.8784,0.8594,1155,25.3954,1.1561,1053,22.9352,1.0441,238,15.273,0.6953,193,18.6353,0.8483,85
1988-04-29,22.5147,26.0064,1.1551,260,24.6681,1.0956,564,22.8612,1.0154,802,24.3792,1.0828,694,25.012,1.1109,267,24.5127,1.0887,384,19.2283,0.854,1147,26.1522,1.1616,1047,23.4421,1.0412,236,15.4473,0.6861,192,18.8902,0.839,85
1988-05-31,22.5353,25.9889,1.1533,259,24.7336,1.0975,559,22.9293,1.0175,795,24.4294,1.0841,683,25.0033,1.1095,261,24.4802,1.0863,384,19.187,0.8514,1140,26.2487,1.1648,1041,23.4256,1.0395,231,15.4228,0.6844,192,18.8557,0.8367,85
1988-06-30,22.5215,26.0119,1.155,257,24.7686,1.0998,555,22.961,1.0195,781,24.4344,1.0849,667,24.9014,1.1057,256,24.3706,1.0821,382,19.1306,0.8494,1127,26.271,1.1665,1032,23.4241,1.0401,225,15.3382,0.681,192,18.8666,0.8377,84
1988-07-29,22.57,26.1699,1.1595,242,24.9144,1.1039,543,23.0118,1.0196,819,24.4911,1.0851,700,24.909,1.1036,299,24.4276,1.0823,405,19.0603,0.8445,1279,26.3525,1.1676,1163,23.4417,1.0386,288,15.1193,0.6699,202,19.0035,0.842,75
1988-08-31,22.5603,26.1115,1.1574,237,24.9458,1.1057,541,23.0287,1.0208,813,24.4536,1.0839,690,24.8453,1.1013,298,24.4374,1.0832,403,19.0344,0.8437,1272,26.3738,1.169,1154,23.3906,1.0368,288,15.0864,0.6687,202,19.051,0.8445,75
1988-09-30,22.5688,26.1969,1.1608,233,24.9714,1.1065,538,23.0822,1.0227,801,24.4737,1.0844,683,24.7909,1.0985,298,24.3538,1.0791,397,19.0277,0.8431,1259,26.416,1.1705,1142,23.3642,1.0352,286,15.0689,0.6677,200,18.9745,0.8407,74
1988-10-31,22.5084,26.1359,1.1612,230,24.8818,1.1054,535,23.0191,1.0227,791,24.3643,1.0825,675,24.7264,1.0985,298,24.2521,1.0775,391,18.9857,0.8435,1249,26.3054,1.1687,1129,23.2484,1.0329,284,15.0374,0.6681,200,18.8994,0.8397,74
1988-11-30,22.5181,26.0447,1.1566,228,24.931,1.1072,531,23.0688,1.0245,785,24.4018,1.0837,668,24.7321,1.0983,296,24.2614,1.0774,390,18.9172,0.8401,1246,26.3502,1.1702,1119,23.2201,1.0312,284,14.9216,0.6627,200,18.8365,0.8365,72
1988-12-30,22.3049,25.8167,1.1574,225,24.7019,1.1075,521,22.8893,1.0262,780,24.2182,1.0858,660,24.485,1.0977,292,23.98,1.0751,386,18.7312,0.8398,1238,26.1275,1.1714,1107,22.9737,1.03,281,14.7239,0.6601,199,18.6534,0.8363,72
1989-01-31,16.0881,19.1451,1.19,220,17.8966,1.1124,516,16.3603,1.0169,769,17.883,1.1116,650,18.2081,1.1318,285,17.9787,1.1175,383,13.3308,0.8286,1223,19.1784,1.1921,1095,16.3743,1.0178,274,10.1833,0.633,199,13.0817,0.8131,69
1989-02-28,15.3954,18.289,1.188,217,17.0348,1.1065,515,15.8195,1.0275,765,17.1378,1.1132,646,17.5661,1.141,278,17.081,1.1095,381,12.6015,0.8185,1213,18.5218,1.2031,1087,15.7702,1.0243,267,9.8818,0.6419,198,12.4329,0.8076,69
1989-03-31,14.9712,17.6503,1.179,216,16.6741,1.1137,512,15.4045,1.0289,758,16.6619,1.1129,643,17.0958,1.1419,276,16.5334,1.1043,380,12.2598,0.8189,1205,18.0485,1.2055,1076,15.2605,1.0193,263,9.6564,0.645,198,12.1663,0.8126,66
1989-04-28,13.943,16.5543,1.1873,214,15.4573,1.1086,510,14.4912,1.0393,753,15.4198,1.1059,635,15.8053,1.1336,276,15.5466,1.115,378,11.6185,0.8333,1197,16.5192,1.1848,1060,14.4778,1.0384,262,9.2758,0.6653,198,11.6219,0.8335,65
1989-05-31,13.9915,16.5349,1.1818,213,15.4225,1.1023,506,14.5062,1.0368,749,15.4149,1.1017,630,15.7867,1.1283,274,15.5442,1.111,375,11.7101,0.8369,1191,16.4632,1.1767,1055,14.5807,1.0421,258,9.3104,0.6654,198,11.5005,0.822,63
1989-06-30,13.8189,16.2098,1.173,211,15.1133,1.0937,503,14.3472,1.0382,743,15.1347,1.0952,621,15.599,1.1288,270,15.375,1.1126,372,11.5494,0.8358,1184,16.4368,1.1894,1046,14.504,1.0496,256,9.1463,0.6619,197,11.5974,0.8392,62
1989-07-31,13.3654,15.6472,1.1707,218,14.5325,1.0873,540,14.0087,1.0481,800,14.6395,1.0953,650,15.0585,1.1267,275,14.8333,1.1098,401,11.1551,0.8346,1231,16.0719,1.2025,1085,14.2327,1.0649,273,8.6804,0.6495,197,11.1535,0.8345,60
1989-08-31,13.1977,15.5378,1.1773,216,14.2644,1.0808,536,13.8764,1.0514,795,14.488,1.0978,647,14.8388,1.1244,272,14.6242,1.1081,399,10.9961,0.8332,1228,15.8197,1.1987,1077,14.1102,1.0691,272,8.5771,0.6499,197,10.994,0.833,59
1989-09-29,13.1723,15.3744,1.1672,214,14.1601,1.075,530,13.8112,1.0485,783,14.3797,1.0917,641,14.807,1.1241,267,14.7868,1.1226,397,11.0111,0.8359,1218,15.8368,1.2023,1070,14.1942,1.0776,266,8.5066,0.6458,197,11.0735,0.8407,58
1989-10-31,13.121,15.4451,1.1771,210,14.0671,1.0721,526,13.7558,1.0484,775,14.361,1.0945,631,14.7995,1.1279,266,14.8647,1.1329,396,11.0,0.8383,1209,15.7748,1.2022,1061,14.2244,1.0841,262,8.4757,0.646,197,10.9365,0.8335,56
1989-11-30,12.9776,15.3838,1.1854,210,13.8326,1.0659,522,13.6781,1.054,770,14.1704,1.0919,627,14.644,1.1284,262,14.6992,1.1327,392,10.8449,0.8357,1203,15.4924,1.1938,1054,14.1959,1.0939,262,8.4489,0.651,197,10.811,0.8331,56
1989-12-29,12.9609,15.3864,1.1871,209,13.777,1.063,519,13.6706,1.0548,763,14.1301,1.0902,619,14.6166,1.1277,261,14.681,1.1327,391,10.9374,0.8439,1189,15.4033,1.1884,1040,14.2024,1.0958,259,8.4056,0.6485,197,10.7232,0.8273,56
1990-01-31,10.0072,12.2741,1.2265,209,10.1716,1.0164,514,10.4236,1.0416,761,11.164,1.1156,610,11.8527,1.1844,259,11.8645,1.1856,388,8.6866,0.868,1176,11.6723,1.1664,1035,11.1915,1.1183,257,5.7897,0.5786,197,7.4631,0.7458,55
1990-02-28,9.5553,11.7092,1.2254,208,9.6146,1.0062,508,10.1189,1.059,757,10.598,1.1091,606,11.4668,1.2,254,11.4055,1.1936,385,8.3234,0.8711,1164,11.1201,1.1638,1027,10.7724,1.1274,254,5.627,0.5889,197,7.1933,0.7528,55
1990-03-30,9.0501,11.0741,1.2237,208,8.9374,0.9875,507,9.6773,1.0693,751,9.9805,1.1028,599,10.8121,1.1947,253,10.8847,1.2027,383,8.5282,0.9423,1155,10.3724,1.1461,1020,10.5029,1.1605,254,5.4929,0.6069,196,7.547,0.8339,55
1990-04-30,9.3733,11.317,1.2074,207,9.208,0.9824,502,9.9113,1.0574,744,10.3135,1.1003,597,11.1658,1.1912,251,11.2038,1.1953,381,8.8788,0.9472,1145,10.3125,1.1002,1011,11.1713,1.1918,254,5.8679,0.626,196,7.4931,0.7994,55
1990-05-31,9.3575,11.2606,1.2034,207,9.1128,0.9738,501,9.8931,1.0572,735,10.2601,1.0965,593,11.1038,1.1866,248,11.2286,1.2,377,8.9025,0.9514,1137,10.322,1.1031,1002,11.3169,1.2094,253,5.8592,0.6261,196,7.5132,0.8029,54
1990-06-29,9.1992,11.0559,1.2018,205,8.909,0.9685,500,9.7055,1.055,726,10.1081,1.0988,590,11.0148,1.1974,247,11.1289,1.2098,375,8.809,0.9576,1127,9.9602,1.0827,993,11.1525,1.2123,251,5.8122,0.6318,196,7.415,0.8061,54
1990-07-31,9.1088,10.832,1.1892,229,8.699,0.955,520,9.6401,1.0583,749,9.9712,1.0947,638,10.9848,1.206,261,10.9892,1.2064,430,8.8988,0.977,1200,9.904,1.0873,1053,11.1003,1.2186,280,5.8401,0.6412,198,7.3024,0.8017,62
1990-08-31,9.0298,10.8119,1.1974,227,8.5994,0.9523,517,9.528,1.0552,745,9.9116,1.0977,629,10.9012,1.2072,259,10.8475,1.2013,427,8.8812,0.9835,1190,9.8936,1.0957,1042,10.9942,1.2176,279,5.7665,0.6386,197,7.2921,0.8076,62
1990-09-28,9.0341,10.6713,1.1812,224,8.5682,0.9484,514,9.5331,1.0552,738,9.9863,1.1054,620,10.8766,1.2039,259,10.7883,1.1942,426,8.9547,0.9912,1177,9.814,1.0863,1036,10.9843,1.2159,275,5.8284,0.6452,197,7.3254,0.8109,60
1990-10-31,9.5562,10.8728,1.1378,222,9.179,0.9605,513,10.2567,1.0733,736,11.0439,1.1557,617,11.603,1.2142,257,11.7533,1.2299,424,9.4393,0.9878,1167,10.6539,1.1149,1030,11.5096,1.2044,272,6.1181,0.6402,197,7.7038,0.8062,60
1990-11-30,10.3532,11.3653,1.0978,221,9.8681,0.9532,511,11.1196,1.074,730,12.2526,1.1835,610,12.7935,1.2357,254,12.634,1.2203,420,10.0686,0.9725,1156,11.3046,1.0919,1023,12.435,1.2011,270,6.6337,0.6407,197,8.373,0.8087,60
1990-12-31,10.6512,11.3799,1.0684,220,10.1334,0.9514,509,11.6561,1.0943,725,12.7486,1.1969,607,13.047,1.2249,253,13.0134,1.2218,416,10.9149,1.0248,1148,11.7651,1.1046,1014,12.6117,1.1841,267,6.7595,0.6346,194,9.5519,0.8968,57
1991-01-31,10.5076,10.7214,1.0203,218,10.1238,0.9635,504,11.4998,1.0944,722,12.8521,1.2231,607,12.725,1.211,253,12.805,1.2186,416,11.3855,1.0836,1139,11.9486,1.1371,1006,12.3939,1.1795,265,6.6902,0.6367,193,10.1769,0.9685,57
1991-02-28,10.6074,10.6541,1.0044,217,10.2183,0.9633,503,11.6193,1.0954,712,13.0463,1.2299,604,12.7626,1.2032,251,12.8041,1.2071,414,11.6432,1.0976,1128,12.1652,1.1469,1000,12.4508,1.1738,263,6.7769,0.6389,193,10.6028,0.9996,56
1991-03-28,10.5874,10.6065,1.0018,215,10.2452,0.9677,503,11.6087,1.0965,708,13.0551,1.2331,598,12.7921,1.2082,251,12.784,1.2075,411,11.6373,1.0992,1122,12.2064,1.1529,995,12.3966,1.1709,262,6.6994,0.6328,193,10.6645,1.0073,55
1991-04-30,10.6605,10.4081,0.9763,214,10.2918,0.9654,500,11.7875,1.1057,700,13.3281,1.2502,597,12.8797,1.2082,248,13.0516,1.2243,409,11.9263,1.1187,1119,12.4982,1.1724,987,12.438,1.1667,260,6.6246,0.6214,193,11.0796,1.0393,55
1991-05-31,10.8369,10.5908,0.9773,211,10.4822,0.9673,496,11.9792,1.1054,694,13.6154,1.2564,586,13.1515,1.2136,247,13.2533,1.223,407,12.2574,1.1311,1108,12.749,1.1765,977,12.4914,1.1527,259,6.7088,0.6191,193,11.7829,1.0873,55
1991-06-28,10.8554,10.6258,0.9788,210,10.4906,0.9664,492,11.9591,1.1017,686,13.7246,1.2643,581,13.157,1.212,246,13.4437,1.2384,405,12.381,1.1405,1098,13.1742,1.2136,974,12.4394,1.1459,257,6.7448,0.6213,193,11.8749,1.0939,54
1991-07-31,10.9425,10.6998,0.9778,231,10.6053,0.9692,515,12.0425,1.1005,714,13.9505,1.2749,627,13.2441,1.2103,252,13.6466,1.2471,460,12.4675,1.1394,1151,13.2537,1.2112,1030,12.3958,1.1328,271,6.7488,0.6168,194,12.2466,1.1192,54
1991-08-30,10.9813,10.9057,0.9931,224,10.7477,0.9787,512,12.1503,1.1065,709,14.0491,1.2794,620,13.2113,1.2031,250,13.732,1.2505,459,12.4325,1.1322,1139,13.5628,1.2351,1018,12.3039,1.1204,267,6.6828,0.6086,193,12.2695,1.1173,54
1991-09-30,10.9955,11.0023,1.0006,224,10.8946,0.9908,508,12.164,1.1063,707,14.1863,1.2902,614,13.1071,1.192,249,13.6609,1.2424,456,12.4338,1.1308,1133,13.5554,1.2328,1014,12.2608,1.1151,263,6.7407,0.613,193,12.2148,1.1109,54
1991-10-31,10.6836,10.808,1.0116,224,10.4512,0.9782,506,11.7353,1.0984,706,13.7071,1.283,611,12.665,1.1855,249,13.1103,1.2271,455,12.273,1.1488,1126,13.2617,1.2413,1006,11.8048,1.105,261,6.5501,0.6131,193,12.2961,1.1509,54
1991-11-29,10.291,10.3935,1.01,224,10.1778,0.989,504,11.3175,1.0997,697,13.2645,1.2889,608,12.0201,1.168,249,12.6683,1.231,452,12.1478,1.1804,1123,13.0006,1.2633,998,11.1899,1.0874,260,6.2076,0.6032,193,12.3434,1.1994,53
1991-12-31,10.0223,10.203,1.018,224,9.9633,0.9941,501,10.8939,1.087,693,12.8528,1.2824,604,11.7252,1.1699,247,12.3968,1.2369,452,11.5271,1.1501,1115,12.8557,1.2827,991,10.9142,1.089,257,6.1318,0.6118,193,11.9525,1.1926,53
1992-01-31,9.1614,9.4003,1.0261,224,9.1197,0.9954,498,10.1442,1.1073,690,12.0118,1.3111,601,10.6009,1.1571,244,11.7084,1.278,450,10.5776,1.1546,1101,12.1398,1.3251,979,10.1246,1.1051,254,5.8018,0.6333,193,11.6797,1.2749,51
1992-02-28,9.5882,9.6588,1.0074,222,9.2988,0.9698,493,10.3347,1.0779,685,12.5656,1.3105,599,11.0164,1.149,243,12.5206,1.3058,448,10.7856,1.1249,1094,12.4503,1.2985,972,10.4248,1.0873,252,5.9602,0.6216,193,11.7312,1.2235,51
1992-03-31,9.6132,9.7079,1.0098,219,9.3709,0.9748,492,10.4694,1.0891,682,12.7099,1.3221,591,10.9621,1.1403,243,12.469,1.2971,443,10.7035,1.1134,1090,12.6349,1.3143,969,10.3563,1.0773,249,5.9928,0.6234,193,12.1978,1.2689,50
1992-04-30,9.354,9.8131,1.0491,217,9.1718,0.9805,489,10.2926,1.1003,678,12.5178,1.3382,587,10.8038,1.155,243,12.7727,1.3655,442,10.4651,1.1188,1075,12.617,1.3488,963,9.7276,1.0399,248,6.0267,0.6443,193,12.3683,1.3222,49
1992-05-29,9.2167,9.7869,1.0619,216,9.0459,0.9815,488,10.1193,1.0979,672,12.3277,1.3375,580,10.711,1.1621,241,12.8251,1.3915,439,10.2286,1.1098,1065,12.4405,1.3498,958,9.5462,1.0357,247,5.9442,0.6449,191,12.0173,1.3039,49
1992-06-30,9.0953,9.725,1.0692,210,8.9392,0.9828,483,9.9832,1.0976,670,12.218,1.3433,573,10.4885,1.1532,240,12.5905,1.3843,434,10.1601,1.1171,1058,12.103,1.3307,948,9.4231,1.036,243,5.8763,0.6461,191,11.9227,1.3109,48
1992-07-31,9.2391,9.9625,1.0783,210,9.1106,0.9861,513,10.1459,1.0981,731,12.3775,1.3397,678,10.593,1.1465,258,13.0879,1.4166,565,10.2931,1.1141,1158,12.3577,1.3375,1019,9.5629,1.035,274,5.8251,0.6305,193,12.2068,1.3212,47
1992-08-31,9.0604,10.1355,1.1187,207,8.9158,0.984,506,9.9294,1.0959,726,12.3141,1.3591,675,10.5186,1.1609,253,13.2994,1.4679,557,10.1879,1.1244,1147,11.9714,1.3213,1011,9.3767,1.0349,270,5.7963,0.6397,193,12.365,1.3647,45
1992-09-30,8.9864,10.0366,1.1169,204,8.9545,0.9965,504,9.8856,1.1001,719,12.3053,1.3693,670,10.5855,1.1779,248,13.5016,1.5025,555,10.1769,1.1325,1141,12.1217,1.3489,1001,9.2028,1.0241,267,5.689,0.6331,192,12.5114,1.3923,45
1992-10-30,8.7706,9.8991,1.1287,203,8.7502,0.9977,500,9.6124,1.096,715,12.0288,1.3715,668,10.2634,1.1702,246,13.1755,1.5022,549,9.9928,1.1394,1133,12.0671,1.3759,998,8.931,1.0183,267,5.5571,0.6336,192,12.6574,1.4432,44
1992-11-30,8.2664,9.8467,1.1912,203,8.3246,1.007,495,9.0982,1.1006,711,11.4311,1.3828,662,9.5817,1.1591,243,12.7692,1.5447,542,9.6547,1.1679,1119,11.7913,1.4264,993,8.2832,1.002,265,5.2144,0.6308,192,12.4493,1.506,43
1992-12-31,8.1126,9.8276,1.2114,203,8.3099,1.0243,493,8.892,1.0961,709,11.2268,1.3839,658,9.3981,1.1585,242,12.9472,1.5959,542,9.2311,1.1379,1112,11.6549,1.4366,987,8.0738,0.9952,264,5.1401,0.6336,192,12.3893,1.5272,43
1993-01-29,7.9635,9.8637,1.2386,201,8.2288,1.0333,493,8.6936,1.0917,708,11.0715,1.3903,656,9.3181,1.1701,241,12.9197,1.6224,541,8.8179,1.1073,1098,11.499,1.444,985,7.9482,0.9981,260,5.0851,0.6385,192,12.4075,1.5581,42
1993-02-26,7.4266,9.684,1.304,201,8.0056,1.078,492,8.2266,1.1077,705,10.4399,1.4057,653,8.8044,1.1855,241,12.4725,1.6794,540,8.2496,1.1108,1085,11.1944,1.5073,977,7.4315,1.0007,260,4.8274,0.65,192,11.9935,1.6149,39
1993-03-31,7.1918,9.4744,1.3174,200,7.7395,1.0762,490,7.9533,1.1059,703,10.1192,1.4071,650,8.5412,1.1876,240,12.4044,1.7248,537,7.9542,1.106,1076,11.0882,1.5418,974,7.2638,1.01,259,4.7109,0.655,192,11.8605,1.6492,39
1993-04-30,7.0333,9.4037,1.337,199,7.4936,1.0654,489,7.6507,1.0878,700,9.8016,1.3936,647,8.3163,1.1824,240,12.2724,1.7449,535,7.7531,1.1023,1064,10.8386,1.541,968,7.1198,1.0123,254,4.6255,0.6577,192,11.3636,1.6157,38
1993-05-28,7.2489,9.3763,1.2935,198,7.7263,1.0659,488,7.8627,1.0847,698,10.1595,1.4015,645,8.2877,1.1433,239,13.5444,1.8685,532,8.0766,1.1142,1059,11.1719,1.5412,966,7.1314,0.9838,254,4.6064,0.6355,192,11.3046,1.5595,38
1993-06-30,7.2542,9.2964,1.2815,198,7.6627,1.0563,486,7.7836,1.073,694,10.1487,1.399,644,9.4428,1.3017,239,13.9799,1.9271,528,8.0267,1.1065,1053,11.0285,1.5203,963,7.2167,0.9948,254,4.7297,0.652,192,11.1108,1.5316,38
1993-07-30,7.1002,9.2346,1.3006,213,7.4615,1.0509,508,7.6512,1.0776,760,10.0868,1.4206,732,9.3909,1.3226,256,14.0928,1.9848,599,8.3697,1.1788,1211,10.9791,1.5463,1090,7.0394,0.9914,283,4.759,0.6703,195,10.9973,1.5489,35
1993-08-31,7.0697,8.8188,1.2474,211,7.3817,1.0441,507,7.56,1.0693,753,9.9258,1.404,727,9.2956,1.3148,255,13.8693,1.9618,596,8.6406,1.2222,1204,11.0196,1.5587,1087,7.1181,1.0068,281,4.9599,0.7016,194,10.8472,1.5343,35
1993-09-30,6.9085,9.1058,1.3181,211,7.0913,1.0265,505,7.2773,1.0534,745,9.6142,1.3916,727,9.1737,1.3279,255,13.8233,2.0009,590,8.5763,1.2414,1196,10.7476,1.5557,1085,7.0828,1.0252,279,4.8903,0.7079,194,10.8008,1.5634,35
1993-10-29,6.8694,9.0242,1.3137,211,7.003,1.0194,503,7.2267,1.052,743,9.644,1.4039,725,9.1271,1.3287,254,13.8462,2.0156,586,8.5324,1.2421,1190,10.7444,1.5641,1082,7.1108,1.0351,278,4.816,0.7011,194,10.6845,1.5554,35
1993-11-30,6.6948,9.0044,1.345,211,6.8219,1.019,500,7.0293,1.05,740,9.4113,1.4058,723,9.1411,1.3654,253,13.9447,2.0829,584,8.2156,1.2272,1183,10.6295,1.5877,1076,7.0364,1.051,277,4.7558,0.7104,194,10.5684,1.5786,35
1993-12-31,6.5196,9.096,1.3952,209,6.6392,1.0183,495,6.8347,1.0483,738,9.3366,1.4321,719,8.998,1.3802,253,13.8112,2.1184,582,8.1429,1.249,1178,10.5715,1.6215,1074,6.9451,1.0653,277,4.7069,0.722,194,10.5285,1.6149,35
1994-01-31,6.5749,8.8464,1.3455,209,6.545,0.9955,490,6.8299,1.0388,738,9.2206,1.4024,715,9.0408,1.375,252,13.7654,2.0936,580,8.4319,1.2824,1165,10.8691,1.6531,1066,7.1967,1.0946,275,5.7133,0.869,194,10.3041,1.5672,34
1994-02-28,6.3487,8.9654,1.4122,209,6.3595,1.0017,489,6.5666,1.0343,736,9.0258,1.4217,709,8.8761,1.3981,252,13.4281,2.1151,579,8.2824,1.3046,1152,10.9069,1.718,1060,7.0229,1.1062,274,5.7512,0.9059,192,10.1873,1.6046,34
1994-03-31,6.2793,8.8423,1.4082,209,6.3023,1.0037,487,6.4767,1.0314,731,8.8904,1.4158,708,8.8265,1.4057,251,13.2298,2.1069,574,8.168,1.3008,1145,10.7523,1.7123,1054,6.9034,1.0994,271,5.7178,0.9106,192,9.8779,1.5731,34
1994-04-29,6.1968,8.5879,1.3858,208,6.232,1.0057,486,6.3468,1.0242,728,8.7463,1.4114,706,8.7433,1.4109,250,12.9633,2.0919,572,8.068,1.302,1136,10.5388,1.7007,1051,6.9384,1.1197,270,5.7814,0.933,192,9.6577,1.5585,33
1994-05-31,6.1891,8.4866,1.3712,208,6.223,1.0055,483,6.3701,1.0292,725,8.4193,1.3603,705,8.7269,1.41,250,11.7797,1.9033,567,8.0586,1.3021,1128,10.4748,1.6925,1044,6.9701,1.1262,269,6.1116,0.9875,191,9.3972,1.5183,33
1994-06-30,6.4175,8.6679,1.3507,205,6.6182,1.0313,483,6.8162,1.0621,722,8.5779,1.3366,703,7.7505,1.2077,248,11.3767,1.7728,563,8.1363,1.2678,1121,10.6882,1.6655,1037,7.2109,1.1236,268,6.4997,1.0128,191,9.273,1.445,33
1994-07-29,6.3728,8.676,1.3614,232,6.7209,1.0546,563,6.8698,1.078,851,8.5956,1.3488,836,7.6529,1.2009,272,10.7561,1.6878,631,7.7667,1.2187,1310,10.8465,1.702,1205,7.3583,1.1546,344,6.5974,1.0352,193,9.3444,1.4663,34
1994-08-31,6.4065,8.5396,1.333,231,6.7273,1.0501,561,6.9786,1.0893,847,8.5693,1.3376,834,7.6826,1.1992,272,10.4924,1.6378,627,7.5204,1.1739,1300,10.7897,1.6842,1204,7.5031,1.1712,341,7.3201,1.1426,191,9.2071,1.4372,34
1994-09-30,6.4891,8.2996,1.279,230,6.7796,1.0448,560,7.0843,1.0917,839,8.5586,1.3189,832,7.569,1.1664,269,10.157,1.5652,626,7.5547,1.1642,1289,10.9354,1.6852,1195,7.6031,1.1717,338,7.4455,1.1474,191,9.0127,1.3889,34
1994-10-31,6.4868,8.1507,1.2565,227,6.8251,1.0522,560,7.0933,1.0935,834,8.5414,1.3168,829,7.4854,1.1539,269,10.003,1.5421,622,7.5458,1.1633,1277,10.8373,1.6707,1187,7.5696,1.1669,332,7.533,1.1613,191,8.7685,1.3518,34
1994-11-30,6.4838,8.0205,1.237,224,6.7891,1.0471,560,7.0858,1.0928,833,8.5669,1.3213,825,7.4235,1.1449,268,9.8477,1.5188,614,7.4944,1.1559,1269,10.898,1.6808,1180,7.4863,1.1546,331,7.6128,1.1741,190,8.6388,1.3324,34
1994-12-30,6.586,8.0053,1.2155,222,6.8864,1.0456,557,7.1113,1.0798,829,8.5569,1.2993,823,7.5,1.1388,265,9.6831,1.4703,611,7.5503,1.1464,1260,10.8716,1.6507,1175,7.662,1.1634,331,7.767,1.1793,190,8.2799,1.2572,32
1995-01-31,6.5508,8.168,1.2469,219,6.9923,1.0674,553,7.1495,1.0914,825,8.5708,1.3084,819,7.3926,1.1285,262,9.459,1.4439,606,7.3364,1.1199,1248,10.6736,1.6294,1165,7.6055,1.161,326,7.5595,1.154,189,8.2377,1.2575,32
1995-02-28,6.6976,7.9439,1.1861,218,7.2617,1.0842,553,7.2907,1.0886,819,8.637,1.2896,814,7.5194,1.1227,261,9.6521,1.4411,602,7.4815,1.1171,1227,10.8021,1.6128,1159,7.5927,1.1336,324,7.606,1.1356,189,8.0892,1.2078,32
1995-03-31,6.8249,7.7999,1.1429,217,7.3144,1.0717,552,7.4439,1.0907,815,8.8743,1.3003,810,7.5431,1.1052,261,9.6329,1.4114,598,7.691,1.1269,1217,10.9942,1.6109,1151,7.6021,1.1139,322,7.5861,1.1115,188,8.024,1.1757,31
1995-04-28,6.8055,7.7764,1.1427,215,7.3892,1.0858,550,7.3971,1.0869,812,8.8023,1.2934,804,7.4927,1.101,257,9.5038,1.3965,593,7.7068,1.1324,1204,11.1134,1.633,1142,7.5053,1.1028,320,7.5698,1.1123,188,7.9404,1.1668,31
1995-05-31,6.5011,7.652,1.177,214,7.103,1.0926,548,7.1715,1.1031,800,8.4209,1.2953,800,7.2604,1.1168,256,8.6327,1.3279,590,7.374,1.1343,1198,10.8615,1.6707,1139,7.4046,1.139,319,7.4101,1.1398,188,7.8613,1.2092,30
